id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers
tweet_1037,Netflix is a worst purchase what do you think?,negative,Netflix,2025-08-12 09:34:06,user_59,38,52,3315
tweet_1038,totally worth it Netflix! 👍,positive,Netflix,2025-08-27 20:22:27,user_95,49,240,1069
tweet_1039,Apple is as expected #trending,neutral,Apple,2025-08-29 10:52:43,user_145,56,180,2122
tweet_1040,exceeded expectations Tesla Model 3! via @user,positive,Tesla Model 3,2025-08-24 20:00:43,user_155,43,156,930
tweet_1041,love this iPhone 15! agree?,positive,iPhone 15,2025-08-30 06:10:21,user_210,85,350,372
tweet_1042,ChatGPT is decent enough #amazing,neutral,ChatGPT,2025-08-13 00:37:37,user_76,16,172,9277
tweet_1043,brilliant Amazon! @mention,positive,Amazon,2025-08-29 18:08:04,user_207,33,339,569
tweet_1044,Apple is ordinary 🔥,neutral,Apple,2025-08-12 20:14:38,user_330,13,232,2282
tweet_1045,Netflix is a poor service thoughts?,negative,Netflix,2025-08-13 14:34:17,user_316,71,224,2873
tweet_1046,fantastic experience Apple! #hashtag,positive,Apple,2025-08-27 03:57:35,user_100,28,429,6310
tweet_1047,Google is a frustrating experience #love,negative,Google,2025-08-13 08:25:53,user_78,34,469,7432
tweet_1048,Netflix is a frustrating experience #hate,negative,Netflix,2025-08-27 10:41:17,user_18,9,14,7665
tweet_1049,Climate Change is a avoid this 🔥,negative,Climate Change,2025-08-13 21:46:38,user_443,77,3,7932
tweet_1050,Climate Change is a complete failure 😢,negative,Climate Change,2025-08-18 01:32:09,user_30,12,56,1270
tweet_1051,excellent service iPhone 15! omg,positive,iPhone 15,2025-08-18 00:31:49,user_111,38,86,9352
tweet_1052,ChatGPT is a terrible quality what do you think?,negative,ChatGPT,2025-08-15 18:00:27,user_71,43,273,90
tweet_1053,Google is a complete failure #amazing,negative,Google,2025-08-15 20:42:36,user_47,69,343,2144
tweet_1054,Google is a complete failure thoughts?,negative,Google,2025-08-30 10:27:48,user_145,0,497,7937
tweet_1055,Tesla Model 3 is a frustrating experience RT @user:,negative,Tesla Model 3,2025-08-23 03:12:10,user_46,8,147,7056
tweet_1056,AMAZON IS A DISGUSTING #HATE,negative,Amazon,2025-08-05 20:36:39,user_41,41,349,7305
tweet_1057,amazing product Climate Change! 😍,positive,Climate Change,2025-08-18 12:00:20,user_269,40,271,9788
tweet_1058,Climate Change is average product what do you think?,neutral,Climate Change,2025-08-29 19:42:59,user_224,29,216,6076
tweet_1059,love this ChatGPT! #amazing,positive,ChatGPT,2025-08-01 16:57:35,user_435,38,130,9099
tweet_1060,iPhone 15 is nothing special #amazing,neutral,iPhone 15,2025-08-04 02:44:24,user_314,92,263,3757
tweet_1061,Tesla Model 3 is a not worth it RT @user:,negative,Tesla Model 3,2025-08-04 16:50:07,user_499,73,321,2481
tweet_1062,outstanding Apple! #hashtag,positive,Apple,2025-08-08 16:06:06,user_232,27,350,8026
tweet_1063,Amazon is acceptable check this out!,neutral,Amazon,2025-08-23 23:45:28,user_310,47,328,4389
tweet_1064,perfect choice ChatGPT! 💯,positive,ChatGPT,2025-08-18 16:30:17,user_297,92,344,103
tweet_1065,excellent service Netflix! #love,positive,Netflix,2025-08-15 02:02:12,user_341,41,321,3056
tweet_1066,Google is a waste of money ,negative,Google,2025-08-05 10:09:58,user_432,50,391,5321
tweet_1067,awesome Netflix! #hate,positive,Netflix,2025-08-17 19:58:33,user_485,57,127,8874
tweet_1068,Climate Change is a waste of money 😍,negative,Climate Change,2025-08-03 16:16:55,user_480,91,313,3410
tweet_1069,Tesla Model 3 is a total disappointment #love,negative,Tesla Model 3,2025-08-30 18:31:23,user_404,7,48,6134
tweet_1070,Tesla Model 3 is a useless 👍,negative,Tesla Model 3,2025-08-18 06:38:05,user_152,83,495,4523
tweet_1071,ChatGPT is decent enough 🔥,neutral,ChatGPT,2025-08-28 21:46:09,user_220,60,4,9456
tweet_1072,Microsoft is ordinary #hashtag,neutral,Microsoft,2025-08-11 11:39:33,user_110,98,362,7843
tweet_1073,incredible quality Apple! @mention,positive,Apple,2025-08-12 17:21:08,user_39,96,308,5420
tweet_1074,iPhone 15 is average product check this out!,neutral,iPhone 15,2025-08-03 05:51:17,user_496,96,357,6750
tweet_1075,Climate Change is a poor service agree?,negative,Climate Change,2025-08-29 05:41:40,user_338,90,184,8903
tweet_1076,ChatGPT is a pathetic via @user,negative,ChatGPT,2025-08-15 15:31:07,user_177,57,247,3526
tweet_1077,top notch Climate Change! 😍,positive,Climate Change,2025-08-05 05:32:45,user_385,77,190,3045
tweet_1078,ChatGPT is a poor service RT @user:,negative,ChatGPT,2025-08-07 07:33:28,user_425,43,47,940
tweet_1079,love this ChatGPT! 👎,positive,ChatGPT,2025-08-28 03:07:53,user_222,46,12,2329
tweet_1080,top notch Microsoft! 😢,positive,Microsoft,2025-08-09 17:13:52,user_492,22,168,8066
tweet_1081,ChatGPT is could be better agree?,neutral,ChatGPT,2025-08-03 00:09:24,user_18,50,93,7222
tweet_1082,Google is decent enough what do you think?,neutral,Google,2025-08-11 07:38:42,user_135,8,350,6744
tweet_1083,blown away Microsoft! what do you think?,positive,Microsoft,2025-08-25 07:48:50,user_404,30,370,9890
tweet_1084,Microsoft is it's okay RT @user:,neutral,Microsoft,2025-08-10 23:33:13,user_180,61,204,474
tweet_1085,Microsoft is a waste of money what do you think?,negative,Microsoft,2025-08-28 12:14:38,user_476,96,441,8963
tweet_1086,iPhone 15 is not bad #hate,neutral,iPhone 15,2025-08-06 03:17:37,user_312,46,6,9900
tweet_1087,love this Netflix! 👎,positive,Netflix,2025-08-17 01:09:42,user_388,17,14,6951
tweet_1088,Olympics 2024 is a not worth it @mention,negative,Olympics 2024,2025-08-04 08:44:17,user_275,42,237,7068
tweet_1089,Climate Change is a useless via @user,negative,Climate Change,2025-08-07 07:23:12,user_484,17,366,6686
tweet_1090,Climate Change is a waste of money #hate,negative,Climate Change,2025-08-10 21:26:51,user_271,30,433,4945
tweet_1091,love this Netflix! 🔥,positive,Netflix,2025-08-18 11:33:23,user_60,2,458,3000
tweet_1092,Climate Change is a not worth it 😢,negative,Climate Change,2025-08-18 16:28:50,user_229,82,20,1004
tweet_1093,best ever Microsoft! @mention,positive,Microsoft,2025-08-21 23:04:03,user_330,16,159,7924
tweet_1094,amazing product iPhone 15! 😢,positive,iPhone 15,2025-08-03 06:38:37,user_485,14,237,3662
tweet_1095,highly recommend iPhone 15! omg...,positive,iPhone 15,2025-08-16 17:11:53,user_263,44,15,4363
tweet_1096,fantastic experience Climate Change! what do you think?,positive,Climate Change,2025-08-08 06:50:24,user_111,56,164,2361
tweet_1097,Climate Change is a total disappointment RT @user:,negative,Climate Change,2025-08-10 14:51:09,user_83,66,149,6997
tweet_1098,Olympics 2024 is standard quality #hashtag,neutral,Olympics 2024,2025-08-08 04:37:05,user_218,16,404,2745
tweet_1099,Netflix is a disgusting #amazing,negative,Netflix,2025-08-04 13:53:20,user_382,81,27,5165
tweet_1100,Climate Change is not bad thoughts?,neutral,Climate Change,2025-08-06 02:49:08,user_449,23,212,1267
tweet_1101,awesome Microsoft! 👎,positive,Microsoft,2025-08-17 05:54:10,user_67,35,293,7672
tweet_1102,iPhone 15 is typical agree?,neutral,iPhone 15,2025-08-11 11:31:18,user_343,9,224,1633
tweet_1103,exceeded expectations Climate Change! #love,positive,Climate Change,2025-08-31 11:29:51,user_268,18,366,1475
tweet_1104,perfect choice Apple! 👎,positive,Apple,2025-08-22 17:59:37,user_347,48,144,6869
tweet_1105,Amazon is a not worth it ,negative,Amazon,2025-08-12 12:17:00,user_194,67,33,2887
tweet_1106,Google is a pathetic lol,negative,Google,2025-08-11 16:07:51,user_170,93,150,5119
tweet_1107,Olympics 2024 is standard quality #love,neutral,Olympics 2024,2025-08-16 02:22:03,user_226,4,393,9664
tweet_1108,Amazon is typical ,neutral,Amazon,2025-08-15 04:14:12,user_267,88,98,5631
tweet_1109,fantastic experience Tesla Model 3! 😍,positive,Tesla Model 3,2025-08-06 03:37:16,user_292,89,190,7373
tweet_1110,Netflix is a not worth it thoughts?,negative,Netflix,2025-08-18 19:54:23,user_94,89,195,7673
tweet_1111,iPhone 15 is ordinary 👎,neutral,iPhone 15,2025-08-20 13:21:03,user_291,10,435,6215
tweet_1112,Olympics 2024 is a broken check this out!,negative,Olympics 2024,2025-08-23 07:17:26,user_235,51,326,3244
tweet_1113,fantastic experience Climate Change! lol,positive,Climate Change,2025-08-09 00:14:17,user_13,21,192,3943
tweet_1114,ChatGPT is average product #hate,neutral,ChatGPT,2025-08-16 18:49:41,user_264,18,373,5503
tweet_1115,Microsoft is a waste of money RT @user:,negative,Microsoft,2025-08-22 13:23:04,user_7,65,375,3916
tweet_1116,incredible quality ChatGPT! RT @user:,positive,ChatGPT,2025-08-17 01:12:36,user_297,43,97,6080
tweet_1117,Amazon is decent enough 😍,neutral,Amazon,2025-08-04 21:52:48,user_245,52,287,826
tweet_1118,Apple is a pathetic #hashtag,negative,Apple,2025-08-01 23:48:43,user_147,41,197,5683
tweet_1119,Climate Change is fair price #amazing,neutral,Climate Change,2025-08-11 08:26:05,user_188,50,190,1137
tweet_1120,Climate Change is a terrible quality #amazing,negative,Climate Change,2025-08-21 07:33:50,user_154,19,493,4154
tweet_1121,iPhone 15 is a disgusting ,negative,iPhone 15,2025-08-30 07:32:51,user_408,54,58,7586
tweet_1122,Google is a horrible #amazing,negative,Google,2025-08-24 17:29:38,user_220,44,239,6165
tweet_1123,Amazon is a horrible omg,negative,Amazon,2025-08-14 13:00:25,user_461,9,100,3103
tweet_1124,Amazon is typical #trending,neutral,Amazon,2025-08-15 10:25:36,user_336,29,338,640
tweet_1125,Apple is a useless 🔥,negative,Apple,2025-08-05 01:17:00,user_285,73,476,7054
tweet_1126,Apple is a useless 😍,negative,Apple,2025-08-13 09:05:19,user_239,76,141,905
tweet_1127,Apple is fair price 😍,neutral,Apple,2025-08-25 10:43:58,user_341,24,494,5756
tweet_1128,incredible quality Olympics 2024! #hashtag,positive,Olympics 2024,2025-08-06 01:35:01,user_470,11,488,4374
tweet_1129,iPhone 15 is acceptable 👎,neutral,iPhone 15,2025-08-21 10:15:35,user_44,91,15,6783
tweet_1130,Microsoft is a frustrating experience 👍,negative,Microsoft,2025-08-18 00:28:34,user_413,83,459,3652
tweet_1131,Microsoft is typical lol,neutral,Microsoft,2025-08-14 14:55:31,user_448,72,148,9896
tweet_1132,brilliant Apple! thoughts?,positive,Apple,2025-08-30 10:37:47,user_469,59,411,4785
tweet_1133,incredible quality Microsoft! ,positive,Microsoft,2025-08-18 00:47:48,user_101,83,227,6431
tweet_1134,Climate Change is decent enough thoughts?,neutral,Climate Change,2025-08-05 01:53:40,user_350,15,430,2038
tweet_1135,brilliant Amazon! 💯,positive,Amazon,2025-08-27 23:31:28,user_132,91,312,293
tweet_1136,Climate Change is a regret buying omg!!!,negative,Climate Change,2025-08-18 06:55:19,user_461,51,73,7068
tweet_1137,Amazon is a waste of money 👍,negative,Amazon,2025-08-07 00:50:20,user_290,67,83,6113
tweet_1138,top notch Tesla Model 3! @mention,positive,Tesla Model 3,2025-08-02 00:45:17,user_294,1,245,4557
tweet_1139,top notch Amazon! #hashtag,positive,Amazon,2025-08-19 16:12:42,user_15,1,279,9446
tweet_1140,awesome Climate Change! #amazing,positive,Climate Change,2025-08-02 20:19:04,user_272,52,309,6918
tweet_1141,Climate Change is mixed feelings #trending,neutral,Climate Change,2025-08-10 22:47:39,user_315,7,41,3000
tweet_1142,awesome Tesla Model 3! #love,positive,Tesla Model 3,2025-08-24 01:42:52,user_18,13,232,2060
tweet_1143,best ever Amazon! RT @user:,positive,Amazon,2025-08-08 02:25:59,user_134,62,65,3108
tweet_1144,Amazon is a worst purchase lol,negative,Amazon,2025-08-15 10:38:31,user_76,91,15,1088
tweet_1145,Google is a disgusting omg,negative,Google,2025-08-12 04:52:41,user_198,32,399,9693
tweet_1146,awesome Google! omg,positive,Google,2025-08-27 14:16:16,user_445,31,468,1092
tweet_1147,amazing product Google! #hate,positive,Google,2025-08-18 17:32:08,user_108,26,126,911
tweet_1148,Netflix is reasonable option via @user,neutral,Netflix,2025-08-13 08:43:17,user_461,81,316,4364
tweet_1149,Microsoft is fair price 🔥,neutral,Microsoft,2025-08-28 13:44:06,user_452,1,461,5759
tweet_1150,top notch Google! omg,positive,Google,2025-08-22 14:25:23,user_379,31,443,507
tweet_1151,highly recommend Apple! thoughts?,positive,Apple,2025-08-06 17:23:25,user_244,10,234,7452
tweet_1152,ChatGPT is a frustrating experience 😢,negative,ChatGPT,2025-08-30 12:34:03,user_159,5,179,8446
tweet_1153,awesome Amazon! #love,positive,Amazon,2025-08-08 14:28:18,user_437,68,314,3830
tweet_1154,exceeded expectations Olympics 2024! omg,positive,Olympics 2024,2025-08-15 07:49:40,user_283,62,458,3815
tweet_1155,Olympics 2024 is a frustrating experience thoughts?,negative,Olympics 2024,2025-08-22 05:59:58,user_352,85,28,9362
tweet_1156,iPhone 15 is it's okay RT @user:,neutral,iPhone 15,2025-08-22 05:19:25,user_191,37,421,6518
tweet_1157,Amazon is a frustrating experience #amazing,negative,Amazon,2025-08-15 17:44:07,user_431,25,45,7390
tweet_1158,fantastic experience Amazon! via @user,positive,Amazon,2025-08-24 22:49:27,user_86,62,48,5988
tweet_1159,Microsoft is a disgusting 💯,negative,Microsoft,2025-08-07 04:56:49,user_445,11,419,2600
tweet_1160,highly recommend Netflix! what do you think?,positive,Netflix,2025-08-11 22:54:18,user_58,9,25,7445
tweet_1161,excellent service Climate Change! omg,positive,Climate Change,2025-08-12 08:10:38,user_89,68,102,267
tweet_1162,Google is a poor service #fail,negative,Google,2025-08-18 11:34:23,user_436,46,312,6958
tweet_1163,best ever Amazon! #trending,positive,Amazon,2025-08-19 23:48:12,user_143,1,327,760
tweet_1164,fantastic experience Google! #trending,positive,Google,2025-08-25 13:33:05,user_368,84,347,2067
tweet_1165,incredible quality Olympics 2024! #love,positive,Olympics 2024,2025-08-13 06:53:32,user_79,18,33,6025
tweet_1166,top notch Climate Change! what do you think?,positive,Climate Change,2025-08-22 14:31:31,user_326,85,165,2350
tweet_1167,excellent service Microsoft! 💯,positive,Microsoft,2025-08-09 15:36:43,user_122,53,393,2946
tweet_1168,outstanding Microsoft! RT @user:,positive,Microsoft,2025-08-05 08:20:32,user_369,34,457,5573
tweet_1169,Netflix is moderate #hate,neutral,Netflix,2025-08-28 14:20:31,user_248,69,489,1755
tweet_1170,Google is could be better 😢,neutral,Google,2025-08-06 11:56:06,user_486,78,411,4706
tweet_1171,top notch Google! #hashtag,positive,Google,2025-08-20 10:02:55,user_492,66,23,2769
tweet_1172,Olympics 2024 is ordinary RT @user:,neutral,Olympics 2024,2025-08-17 20:24:52,user_74,77,441,6092
tweet_1173,incredible quality Microsoft! thoughts?,positive,Microsoft,2025-08-29 14:47:02,user_262,40,486,3762
tweet_1174,Apple is it's okay omg,neutral,Apple,2025-08-10 09:09:02,user_74,85,394,9366
tweet_1175,Climate Change is nothing special 👎,neutral,Climate Change,2025-08-17 05:48:16,user_265,84,304,6355
tweet_1176,brilliant ChatGPT! #trending,positive,ChatGPT,2025-08-09 02:53:01,user_372,65,58,637
tweet_1177,Climate Change is a frustrating experience 🔥,negative,Climate Change,2025-08-22 15:54:01,user_48,26,282,9836
tweet_1178,highly recommend Tesla Model 3! omg,positive,Tesla Model 3,2025-08-24 07:15:55,user_421,48,4,403
tweet_1179,Netflix is a horrible 💯,negative,Netflix,2025-08-18 23:08:41,user_70,65,37,878
tweet_1180,Amazon is acceptable @mention,neutral,Amazon,2025-08-09 19:39:07,user_79,80,185,7880
tweet_1181,brilliant Microsoft! 🔥,positive,Microsoft,2025-08-22 01:14:47,user_95,2,215,2682
tweet_1182,Amazon is could be better #hate,neutral,Amazon,2025-08-21 15:21:23,user_307,2,333,6550
tweet_1183,Tesla Model 3 is a useless @mention,negative,Tesla Model 3,2025-08-24 16:07:14,user_2,45,434,4406
tweet_1184,iPhone 15 is a terrible quality 💯,negative,iPhone 15,2025-08-16 08:10:11,user_495,9,202,1550
tweet_1185,excellent service Apple! 👎,positive,Apple,2025-08-10 10:56:16,user_95,97,265,3881
tweet_1186,brilliant Tesla Model 3! @mention,positive,Tesla Model 3,2025-08-02 20:48:20,user_184,95,395,1133
tweet_1187,iPhone 15 is typical omg,neutral,iPhone 15,2025-08-13 16:12:44,user_8,52,405,3908
tweet_1188,Tesla Model 3 is a waste of money 👎,negative,Tesla Model 3,2025-08-17 13:18:21,user_239,97,288,1117
tweet_1189,amazing product Tesla Model 3! omg,positive,Tesla Model 3,2025-08-24 14:23:52,user_329,18,488,2633
tweet_1190,Netflix is could be better #trending,neutral,Netflix,2025-08-18 04:10:17,user_480,38,11,905
tweet_1191,top notch Amazon! #fail,positive,Amazon,2025-08-03 13:21:05,user_233,14,355,2077
tweet_1192,ChatGPT is a broken #amazing,negative,ChatGPT,2025-08-07 12:04:22,user_115,18,273,2312
tweet_1193,Climate Change is a broken 👎,negative,Climate Change,2025-08-24 15:56:42,user_32,18,76,5228
tweet_1194,outst&ing Microsoft! 😍,positive,Microsoft,2025-08-18 20:32:01,user_148,5,190,9513
tweet_1195,Apple is a pathetic 👎,negative,Apple,2025-08-27 23:33:34,user_496,43,125,3458
tweet_1196,Google is acceptable @mention,neutral,Google,2025-08-22 06:54:58,user_381,31,15,8352
tweet_1197,Amazon is a not worth it #fail,negative,Amazon,2025-08-05 11:13:40,user_174,11,393,8417
tweet_1198,Microsoft is fair price agree?,neutral,Microsoft,2025-08-05 05:56:21,user_146,84,437,1029
tweet_1199,Google is a useless #amazing,negative,Google,2025-08-10 21:35:16,user_252,73,254,1212
tweet_1200,Google is a waste of money what do you think?,negative,Google,2025-08-05 00:57:31,user_316,22,335,9126
tweet_1201,Netflix is could be better 😍,neutral,Netflix,2025-08-27 15:43:18,user_442,13,72,6385
tweet_1202,Climate Change is it's okay 🔥,neutral,Climate Change,2025-08-05 12:46:49,user_92,7,407,870
tweet_1203,ChatGPT is mixed feelings #hashtag,neutral,ChatGPT,2025-08-30 03:58:01,user_215,90,131,9523
tweet_1204,Google is as expected 🔥,neutral,Google,2025-08-09 09:44:30,user_329,27,81,6183
tweet_1205,Google is a frustrating experience check this out!,negative,Google,2025-08-29 18:11:36,user_149,90,269,2533
tweet_1206,top notch Netflix! #love,positive,Netflix,2025-08-30 05:20:59,user_466,65,34,719
tweet_1207,blown away Amazon! #amazing,positive,Amazon,2025-08-14 04:21:01,user_446,86,309,8512
tweet_1208,Olympics 2024 is it's okay what do you think?,neutral,Olympics 2024,2025-08-20 06:09:48,user_341,53,254,777
tweet_1209,incredible quality ChatGPT! @mention,positive,ChatGPT,2025-08-05 23:18:53,user_178,15,435,2596
tweet_1210,iPhone 15 is typical 🔥,neutral,iPhone 15,2025-08-20 10:21:17,user_101,10,117,8942
tweet_1211,Netflix is as expected ,neutral,Netflix,2025-08-11 18:26:51,user_96,95,284,6477
tweet_1212,ChatGPT is decent enough thoughts?,neutral,ChatGPT,2025-08-03 04:10:13,user_235,78,1,5280
tweet_1213,fantastic experience Amazon! lol,positive,Amazon,2025-08-22 17:35:16,user_470,0,130,9892
tweet_1214,fantastic experience Amazon! 👎,positive,Amazon,2025-08-21 02:57:46,user_413,70,294,7418
tweet_1215,Google is typical thoughts?,neutral,Google,2025-08-28 13:42:24,user_496,91,433,1670
tweet_1216,ChatGPT is fair price 👎,neutral,ChatGPT,2025-08-11 07:09:42,user_105,72,134,7236
tweet_1217,amazing product Climate Change! @mention,positive,Climate Change,2025-08-25 10:59:46,user_188,8,478,4283
tweet_1218,Microsoft is decent enough 🔥,neutral,Microsoft,2025-08-04 15:00:29,user_318,17,216,3087
tweet_1219,perfect choice Microsoft! RT @user:,positive,Microsoft,2025-08-13 00:30:42,user_283,3,431,7211
tweet_1220,Microsoft is a horrible 👎,negative,Microsoft,2025-08-25 08:42:15,user_11,89,372,6085
tweet_1221,Climate Change is a broken 😍,negative,Climate Change,2025-08-04 14:32:26,user_261,47,436,551
tweet_1222,Netflix is a poor service RT @user:,negative,Netflix,2025-08-16 09:59:42,user_301,86,231,7304
tweet_1223,Tesla Model 3 is a broken ,negative,Tesla Model 3,2025-08-29 10:46:32,user_9,16,276,8361
tweet_1224,ChatGPT is a avoid this check this out!,negative,ChatGPT,2025-08-22 09:44:03,user_225,78,189,490
tweet_1225,Tesla Model 3 is a complete failure #fail,negative,Tesla Model 3,2025-08-14 14:45:20,user_42,67,221,5000
tweet_1226,ChatGPT is it's okay 👍,neutral,ChatGPT,2025-08-09 00:10:38,user_365,87,221,825
tweet_1227,brilliant ChatGPT! 👍,positive,ChatGPT,2025-08-06 18:19:45,user_247,75,39,9114
tweet_1228,Netflix is a poor service omg,negative,Netflix,2025-08-30 17:19:55,user_247,81,351,2350
tweet_1229,fantastic experience iPhone 15! @mention,positive,iPhone 15,2025-08-04 09:51:23,user_177,99,80,7953
tweet_1230,love this Microsoft! #love,positive,Microsoft,2025-08-20 17:06:07,user_352,66,341,9126
tweet_1231,iPhone 15 is standard quality #trending,neutral,iPhone 15,2025-08-28 11:46:14,user_326,41,124,3664
tweet_1232,brilliant iPhone 15! omg,positive,iPhone 15,2025-08-29 09:46:37,user_356,58,258,7408
tweet_1233,love this Microsoft! 🔥,positive,Microsoft,2025-08-11 05:22:57,user_296,62,426,9443
tweet_1234,excellent service Climate Change! agree?,positive,Climate Change,2025-08-29 10:44:30,user_100,61,455,9562
tweet_1235,excellent service Apple! 👎,positive,Apple,2025-08-27 11:04:57,user_268,33,451,1240
tweet_1236,MICROSOFT IS ACCEPTABLE 💯,neutral,Microsoft,2025-08-30 11:56:57,user_142,89,174,156
tweet_1237,Tesla Model 3 is mixed feelings what do you think?,neutral,Tesla Model 3,2025-08-12 03:54:57,user_365,11,124,9147
tweet_1238,highly recommend iPhone 15! thoughts?,positive,iPhone 15,2025-08-25 13:58:48,user_154,14,81,934
tweet_1239,Olympics 2024 is acceptable agree?,neutral,Olympics 2024,2025-08-24 06:17:13,user_124,16,286,9117
tweet_1240,Google is fair price check this out!,neutral,Google,2025-08-08 08:50:30,user_110,89,109,564
tweet_1241,exceeded expectations Amazon! 👎,positive,Amazon,2025-08-28 21:37:14,user_104,17,254,1354
tweet_1242,Apple is could be better 👍,neutral,Apple,2025-08-03 01:09:59,user_317,19,86,1282
tweet_1243,Olympics 2024 is a regret buying 👍,negative,Olympics 2024,2025-08-14 22:29:40,user_456,22,313,7790
tweet_1244,Microsoft is a frustrating experience 👎,negative,Microsoft,2025-08-29 15:16:09,user_161,14,60,6959
tweet_1245,iPhone 15 is mixed feelings via @user,neutral,iPhone 15,2025-08-19 02:07:18,user_409,50,490,1354
tweet_1246,Climate Change is a avoid this #trending,negative,Climate Change,2025-08-23 02:20:40,user_278,5,102,3763
tweet_1247,Olympics 2024 is a poor service 💯,negative,Olympics 2024,2025-08-22 14:39:01,user_66,82,81,3279
tweet_1248,top notch Climate Change! thoughts?,positive,Climate Change,2025-08-11 13:46:35,user_144,66,380,541
tweet_1249,Netflix is average product 🔥!!!,neutral,Netflix,2025-08-22 20:15:35,user_176,93,289,4038
tweet_1250,Amazon is a horrible thoughts?,negative,Amazon,2025-08-07 03:48:05,user_408,66,237,1069
tweet_1251,Apple is a frustrating experience check this out!,negative,Apple,2025-08-19 07:27:57,user_308,74,396,7939
tweet_1252,perfect choice Netflix! via @user,positive,Netflix,2025-08-17 13:59:24,user_326,52,224,2952
tweet_1253,iPhone 15 is ordinary 😢,neutral,iPhone 15,2025-08-22 07:45:30,user_145,5,82,9969
tweet_1254,perfect choice iPhone 15! ,positive,iPhone 15,2025-08-20 18:02:02,user_291,77,278,8241
tweet_1255,Climate Change is a worst purchase RT @user:,negative,Climate Change,2025-08-15 19:32:19,user_437,36,336,3582
tweet_1256,Olympics 2024 is a not worth it RT @user:,negative,Olympics 2024,2025-08-28 11:22:42,user_300,85,441,3898
tweet_1257,awesome Olympics 2024! 🔥,positive,Olympics 2024,2025-08-12 15:40:24,user_74,14,326,4035
tweet_1258,totally worth it Microsoft! 😢,positive,Microsoft,2025-08-03 01:40:08,user_438,58,96,8062
tweet_1259,blown away ChatGPT! agree?,positive,ChatGPT,2025-08-23 19:39:52,user_250,40,246,6350
tweet_1260,awesome Climate Change! check this out!,positive,Climate Change,2025-08-10 13:14:01,user_258,24,80,9508
tweet_1261,Microsoft is a horrible check this out!,negative,Microsoft,2025-08-04 22:06:39,user_240,87,165,8674
tweet_1262,CLIMATE CHANGE IS NOT BAD 💯,neutral,Climate Change,2025-08-19 21:15:17,user_191,34,342,3935
tweet_1263,iPhone 15 is a regret buying what do you think?,negative,iPhone 15,2025-08-15 03:29:53,user_414,73,361,517
tweet_1264,Microsoft is a avoid this #love,negative,Microsoft,2025-08-14 04:01:09,user_449,84,145,8867
tweet_1265,Apple is mixed feelings check this out!,neutral,Apple,2025-08-24 08:41:14,user_267,48,491,2627
tweet_1266,love this Apple! #fail,positive,Apple,2025-08-15 15:04:26,user_186,77,339,788
tweet_1267,ChatGPT is a not worth it check this out!,negative,ChatGPT,2025-08-18 20:20:10,user_173,89,323,1613
tweet_1268,love this Apple! ,positive,Apple,2025-08-26 19:22:02,user_41,67,22,3026
tweet_1269,Amazon is a waste of money what do you think?,negative,Amazon,2025-08-13 01:09:23,user_439,41,112,4035
tweet_1270,Google is a frustrating experience #fail,negative,Google,2025-08-27 17:58:34,user_214,8,360,1266
tweet_1271,iPhone 15 is a disgusting via @user,negative,iPhone 15,2025-08-28 18:33:50,user_417,69,390,2064
tweet_1272,Climate Change is decent enough 💯,neutral,Climate Change,2025-08-11 09:04:21,user_110,87,15,4412
tweet_1273,iPhone 15 is fair price #fail,neutral,iPhone 15,2025-08-24 08:18:31,user_387,91,63,3547
tweet_1274,Google is typical 👎,neutral,Google,2025-08-02 16:56:29,user_25,95,300,7191
tweet_1275,highly recommend ChatGPT! #hate,positive,ChatGPT,2025-08-19 16:03:06,user_257,97,123,4011
tweet_1276,awesome Tesla Model 3! omg,positive,Tesla Model 3,2025-08-15 10:56:31,user_39,70,352,893
tweet_1277,iPhone 15 is acceptable RT @user:,neutral,iPhone 15,2025-08-03 12:54:54,user_325,87,468,3914
tweet_1278,perfect choice Microsoft! #amazing,positive,Microsoft,2025-08-27 21:13:38,user_372,19,330,8707
tweet_1279,ChatGPT is typical ,neutral,ChatGPT,2025-08-27 14:20:18,user_14,83,18,4403
tweet_1280,Tesla Model 3 is a terrible quality 👍,negative,Tesla Model 3,2025-08-13 14:37:15,user_465,75,228,151
tweet_1281,Apple is a frustrating experience #love,negative,Apple,2025-08-11 06:22:39,user_391,81,450,7302
tweet_1282,totally worth it Tesla Model 3! 💯,positive,Tesla Model 3,2025-08-13 23:04:32,user_116,78,35,9117
tweet_1283,Apple is a not worth it via @user,negative,Apple,2025-08-26 16:11:57,user_438,85,26,347
tweet_1284,top notch Netflix! lol,positive,Netflix,2025-08-03 22:09:54,user_30,13,489,7768
tweet_1285,love this Microsoft! #hashtag,positive,Microsoft,2025-08-04 17:32:46,user_373,78,486,3424
tweet_1286,awesome Microsoft! what do you think?,positive,Microsoft,2025-08-12 15:38:50,user_158,58,413,6185
tweet_1287,incredible quality Google! check this out!,positive,Google,2025-08-29 12:08:14,user_148,30,354,7049
tweet_1288,Google is could be better #love,neutral,Google,2025-08-18 01:16:22,user_272,66,283,6549
tweet_1289,Climate Change is a complete failure @mention,negative,Climate Change,2025-08-07 08:40:21,user_153,54,306,6750
tweet_1290,Tesla Model 3 is as expected #love,neutral,Tesla Model 3,2025-08-10 16:30:59,user_33,82,214,9458
tweet_1291,Microsoft is a horrible 😍...,negative,Microsoft,2025-08-07 09:15:34,user_404,71,152,2966
