Order_ID,Date,Customer_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Total_Cost,Profit,Region,Sales_Channel,Customer_Segment
ORD_114801,2023-09-25,CUST_3617,Sportswear,Sports,8,33.48,267.84,210.68,57.16,West,Mobile App,Budget
ORD_205706,2023-09-25,CUST_3804,Bedding,Home & Garden,2,63.81,127.62,96.98,30.64,West,Mobile App,Regular
ORD_179719,2023-09-25,CUST_3285,Hoodie,Clothing,3,54.0,162.0,114.16,47.84,East,Online,Budget
ORD_705489,2023-09-25,CUST_4733,Laptop,Electronics,2,593.36,1186.72,927.05,259.67,West,Online,Budget
ORD_421839,2023-09-25,CUST_1310,Biography,Books,2,14.87,29.74,22.16,7.58,West,Mobile App,Budget
ORD_301628,2023-09-25,CUST_4616,Bicycle,Sports,2,524.15,1048.3,635.04,413.26,East,Mobile App,Budget
ORD_693803,2023-09-25,CUST_9685,Non-Fiction,Books,7,15.62,109.34,79.98,29.36,West,Mobile App,Regular
ORD_535571,2023-09-26,CUST_8070,Dress,Clothing,6,51.62,309.72,220.3,89.42,Central,Online,Regular
ORD_807168,2023-09-26,CUST_2083,Jacket,Clothing,3,118.19,354.57,263.32,91.25,North,In-Store,Budget
ORD_561259,2023-09-26,CUST_9961,Tennis Racket,Sports,3,52.68,158.04,119.64,38.4,West,Mobile App,Premium
ORD_314942,2023-09-26,CUST_9646,Textbook,Books,1,73.84,73.84,53.84,20.0,West,Mobile App,Budget
ORD_736446,2023-09-26,CUST_4282,T-Shirt,Clothing,6,27.02,162.12,123.94,38.18,South,In-Store,Premium
ORD_107481,2023-09-27,CUST_4040,Smartwatch,Electronics,1,313.12,313.12,249.63,63.49,East,In-Store,Premium
ORD_690501,2023-09-27,CUST_5205,Bedding,Home & Garden,3,79.77,239.31,157.34,81.97,South,Mobile App,Regular
ORD_829646,2023-09-27,CUST_5674,Textbook,Books,4,136.93,547.72,386.27,161.45,East,Mobile App,Budget
ORD_230746,2023-09-27,CUST_4820,Tennis Racket,Sports,3,69.75,209.25,132.18,77.07,South,Online,Premium
ORD_170499,2023-09-27,CUST_3068,Dress,Clothing,8,61.51,492.08,331.3,160.78,North,Online,Budget
ORD_457455,2023-09-27,CUST_8432,Camera,Electronics,2,383.49,766.98,507.99,258.99,West,Online,Regular
ORD_204702,2023-09-27,CUST_1450,Sportswear,Sports,6,34.73,208.38,152.36,56.02,Central,In-Store,Budget
ORD_744354,2023-09-27,CUST_1989,Gym Equipment,Sports,2,211.95,423.9,288.75,135.15,West,In-Store,Budget
ORD_564435,2023-09-27,CUST_7482,Camera,Electronics,2,423.13,846.26,645.29,200.97,East,Online,Premium
ORD_547186,2023-09-28,CUST_5333,Headphones,Electronics,2,132.1,264.2,161.36,102.84,North,In-Store,Premium
ORD_450350,2023-09-28,CUST_8706,Sneakers,Clothing,4,68.42,273.68,167.52,106.16,Central,In-Store,Regular
ORD_753235,2023-09-28,CUST_4243,Non-Fiction,Books,8,23.23,185.84,119.46,66.38,South,Mobile App,Budget
ORD_975295,2023-09-28,CUST_5908,Camera,Electronics,1,552.7,552.7,348.64,204.06,East,Mobile App,Regular
ORD_665427,2023-09-28,CUST_4510,Furniture,Home & Garden,2,285.41,570.82,449.29,121.53,West,Online,Budget
ORD_572052,2023-09-28,CUST_8924,T-Shirt,Clothing,4,29.95,119.8,80.06,39.74,North,Mobile App,Premium
ORD_894586,2023-09-29,CUST_4323,Fiction,Books,7,18.94,132.58,84.24,48.34,South,Online,Premium
ORD_451284,2023-09-29,CUST_4720,Textbook,Books,1,106.9,106.9,75.15,31.75,West,Online,Regular
ORD_621282,2023-09-29,CUST_8444,Jeans,Clothing,1,89.78,89.78,71.34,18.44,North,Online,Budget
ORD_478964,2023-09-29,CUST_8900,Tennis Racket,Sports,3,73.86,221.58,135.57,86.01,Central,Mobile App,Regular
ORD_847139,2023-09-30,CUST_6418,Camera,Electronics,2,424.19,848.38,565.93,282.45,Central,Mobile App,Budget
ORD_595793,2023-09-30,CUST_4415,Sneakers,Clothing,1,98.08,98.08,77.7,20.38,Central,In-Store,Budget
ORD_840006,2023-09-30,CUST_6303,Jacket,Clothing,2,104.31,208.62,156.24,52.38,Central,In-Store,Regular
ORD_262020,2023-09-30,CUST_6607,Biography,Books,7,26.87,188.09,136.37,51.72,North,In-Store,Budget
ORD_111631,2023-09-30,CUST_2802,Smartphone,Electronics,1,646.63,646.63,431.24,215.39,Central,Mobile App,Regular
ORD_632006,2023-09-30,CUST_5108,Tennis Racket,Sports,4,73.38,293.52,183.74,109.78,Central,In-Store,Budget
ORD_857886,2023-10-01,CUST_1915,Kitchen Appliances,Home & Garden,1,170.54,170.54,106.82,63.72,Central,Mobile App,Budget
ORD_249898,2023-10-01,CUST_1234,Biography,Books,4,14.83,59.32,45.5,13.82,South,Mobile App,Premium
ORD_543601,2023-10-01,CUST_3811,Laptop,Electronics,2,884.58,1769.16,1149.37,619.79,Central,Mobile App,Premium
ORD_587506,2023-10-01,CUST_2743,Decor,Home & Garden,4,46.71,186.84,137.74,49.1,Central,Online,Regular
ORD_829099,2023-10-01,CUST_6140,Sportswear,Sports,1,36.34,36.34,21.89,14.45,South,Mobile App,Regular
ORD_952037,2023-10-01,CUST_4772,Bicycle,Sports,1,500.34,500.34,304.1,196.24,East,Online,Regular
ORD_562451,2023-10-01,CUST_7430,Non-Fiction,Books,6,23.31,139.86,101.56,38.3,East,Mobile App,Premium
ORD_509593,2023-10-01,CUST_2684,Gym Equipment,Sports,1,214.42,214.42,147.69,66.73,Central,Mobile App,Regular
ORD_819656,2023-10-02,CUST_4643,Tennis Racket,Sports,2,85.62,171.24,129.63,41.61,East,Mobile App,Budget
ORD_953932,2023-10-02,CUST_8997,Tennis Racket,Sports,3,67.33,201.99,161.11,40.88,East,In-Store,Budget
ORD_119061,2023-10-02,CUST_9991,Camera,Electronics,2,326.97,653.94,519.61,134.33,South,In-Store,Budget
ORD_407992,2023-10-03,CUST_5695,Plants,Home & Garden,2,17.86,35.72,23.82,11.9,East,Online,Regular
ORD_701604,2023-10-03,CUST_2746,Comics,Books,2,6.13,12.26,9.4,2.86,West,Mobile App,Regular
ORD_520962,2023-10-03,CUST_9126,Football,Sports,4,33.05,132.2,85.58,46.62,Central,Mobile App,Regular
ORD_569549,2023-10-03,CUST_5136,Bedding,Home & Garden,1,87.24,87.24,58.15,29.09,East,Online,Regular
ORD_363518,2023-10-03,CUST_4160,Decor,Home & Garden,4,46.95,187.8,114.27,73.53,East,In-Store,Premium
ORD_774254,2023-10-03,CUST_5594,Furniture,Home & Garden,2,453.28,906.56,705.87,200.69,North,Mobile App,Regular
ORD_354471,2023-10-03,CUST_1750,Sneakers,Clothing,4,94.66,378.64,237.07,141.57,Central,Mobile App,Budget
ORD_332423,2023-10-03,CUST_9720,Laptop,Electronics,2,908.84,1817.68,1436.83,380.85,South,Online,Budget
ORD_461038,2023-10-03,CUST_1023,Running Shoes,Sports,3,101.99,305.97,228.99,76.98,Central,In-Store,Budget
ORD_977779,2023-10-04,CUST_2515,Jacket,Clothing,4,148.18,592.72,455.39,137.33,North,In-Store,Regular
ORD_911187,2023-10-04,CUST_1941,Children Books,Books,5,13.94,69.7,48.71,20.99,Central,Online,Budget
ORD_840737,2023-10-04,CUST_2241,Smartphone,Electronics,1,550.35,550.35,390.09,160.26,East,In-Store,Premium
ORD_261562,2023-10-04,CUST_9192,T-Shirt,Clothing,1,23.0,23.0,18.05,4.95,West,Online,Regular
ORD_663847,2023-10-04,CUST_8313,Tennis Racket,Sports,4,64.2,256.8,166.0,90.8,Central,Online,Premium
ORD_988055,2023-10-04,CUST_6773,Comics,Books,7,9.53,66.71,45.34,21.37,Central,In-Store,Regular
ORD_589123,2023-10-05,CUST_5266,Sportswear,Sports,5,42.54,212.7,147.11,65.59,East,In-Store,Premium
ORD_328287,2023-10-05,CUST_7568,Sportswear,Sports,6,26.2,157.2,114.82,42.38,West,Online,Premium
ORD_914311,2023-10-05,CUST_2905,Tablet,Electronics,1,338.89,338.89,229.02,109.87,South,Online,Premium
ORD_960394,2023-10-05,CUST_6000,Non-Fiction,Books,8,19.8,158.4,95.79,62.61,East,Online,Premium
ORD_460912,2023-10-05,CUST_6301,Non-Fiction,Books,3,28.64,85.92,59.05,26.87,North,Mobile App,Budget
ORD_867291,2023-10-05,CUST_1888,Camera,Electronics,2,503.95,1007.9,694.2,313.7,North,Online,Premium
ORD_815484,2023-10-05,CUST_4051,Sportswear,Sports,1,35.94,35.94,24.21,11.73,West,Mobile App,Premium
ORD_562370,2023-10-05,CUST_8369,T-Shirt,Clothing,5,36.13,180.65,132.66,47.99,North,Mobile App,Premium
ORD_435969,2023-10-06,CUST_2061,Biography,Books,2,17.92,35.84,21.92,13.92,East,In-Store,Budget
ORD_235119,2023-10-06,CUST_1897,Running Shoes,Sports,2,80.69,161.38,126.2,35.18,West,In-Store,Premium
ORD_728676,2023-10-06,CUST_8571,T-Shirt,Clothing,3,34.01,102.03,70.09,31.94,Central,Online,Regular
ORD_318815,2023-10-06,CUST_4248,Tools,Home & Garden,1,31.01,31.01,23.79,7.22,East,Online,Regular
ORD_282169,2023-10-07,CUST_5725,Plants,Home & Garden,5,22.82,114.1,88.79,25.31,North,Mobile App,Budget
ORD_729554,2023-10-07,CUST_8486,Tablet,Electronics,2,345.47,690.94,509.51,181.43,East,Mobile App,Regular
ORD_420677,2023-10-07,CUST_9001,Jacket,Clothing,1,174.64,174.64,117.09,57.55,North,Online,Regular
ORD_513474,2023-10-07,CUST_9701,Biography,Books,1,19.19,19.19,14.67,4.52,West,In-Store,Budget
ORD_886739,2023-10-07,CUST_6811,Textbook,Books,4,127.27,509.08,393.65,115.43,South,In-Store,Regular
ORD_973390,2023-10-08,CUST_5892,Fiction,Books,4,17.57,70.28,45.18,25.1,South,Mobile App,Budget
ORD_236443,2023-10-08,CUST_3257,Kitchen Appliances,Home & Garden,1,169.47,169.47,102.47,67.0,Central,Mobile App,Regular
ORD_374634,2023-10-08,CUST_8761,Decor,Home & Garden,2,50.01,100.02,71.08,28.94,Central,Mobile App,Premium
ORD_220878,2023-10-08,CUST_2874,Non-Fiction,Books,4,27.16,108.64,66.63,42.01,North,Online,Regular
ORD_921618,2023-10-08,CUST_5341,Football,Sports,8,28.14,225.12,162.68,62.44,West,In-Store,Regular
ORD_811341,2023-10-08,CUST_1264,Tennis Racket,Sports,3,60.32,180.96,134.57,46.39,East,In-Store,Budget
ORD_298263,2023-10-08,CUST_7310,Smartphone,Electronics,1,844.98,844.98,625.89,219.09,East,In-Store,Premium
ORD_747811,2023-10-08,CUST_1071,Running Shoes,Sports,3,100.7,302.1,234.73,67.37,Central,Mobile App,Regular
ORD_814613,2023-10-08,CUST_5882,Comics,Books,7,8.88,62.16,48.57,13.59,Central,In-Store,Regular
ORD_898347,2023-10-08,CUST_9520,Smartphone,Electronics,1,573.03,573.03,398.05,174.98,West,In-Store,Regular
ORD_398624,2023-10-08,CUST_6690,Sneakers,Clothing,3,101.72,305.16,200.66,104.5,North,Online,Premium
ORD_625721,2023-10-08,CUST_8792,Comics,Books,6,9.46,56.76,39.17,17.59,Central,Online,Premium
ORD_764678,2023-10-08,CUST_4661,Non-Fiction,Books,3,19.21,57.63,40.92,16.71,North,Mobile App,Premium
ORD_882790,2023-10-09,CUST_1206,T-Shirt,Clothing,4,27.69,110.76,80.15,30.61,East,In-Store,Budget
ORD_586144,2023-10-09,CUST_7606,Decor,Home & Garden,4,56.78,227.12,143.21,83.91,East,In-Store,Regular
ORD_816369,2023-10-09,CUST_9904,Sneakers,Clothing,3,105.11,315.33,201.29,114.04,East,Online,Regular
ORD_576327,2023-10-09,CUST_2074,Fiction,Books,1,14.21,14.21,8.95,5.26,Central,Online,Regular
ORD_375411,2023-10-09,CUST_1764,Gym Equipment,Sports,2,220.17,440.34,289.72,150.62,East,In-Store,Budget
ORD_929653,2023-10-09,CUST_1439,Plants,Home & Garden,8,19.04,152.32,99.39,52.93,South,Online,Premium
ORD_667123,2023-10-09,CUST_2518,Gym Equipment,Sports,1,172.31,172.31,125.07,47.24,Central,Mobile App,Budget
ORD_877048,2023-10-09,CUST_3440,Fiction,Books,8,14.27,114.16,89.61,24.55,Central,Mobile App,Premium
ORD_460504,2023-10-09,CUST_7691,Bicycle,Sports,2,350.12,700.24,528.31,171.93,South,In-Store,Budget
ORD_146290,2023-10-09,CUST_1430,Decor,Home & Garden,4,46.55,186.2,111.82,74.38,West,Mobile App,Premium
ORD_754227,2023-10-09,CUST_8643,Non-Fiction,Books,4,25.2,100.8,70.17,30.63,South,Online,Premium
ORD_483791,2023-10-10,CUST_6690,Jeans,Clothing,3,63.58,190.74,141.81,48.93,Central,In-Store,Budget
ORD_527118,2023-10-10,CUST_5110,Gym Equipment,Sports,1,181.85,181.85,121.54,60.31,West,Mobile App,Premium
ORD_370311,2023-10-10,CUST_6270,Sneakers,Clothing,4,85.75,343.0,246.31,96.69,East,In-Store,Budget
ORD_338723,2023-10-10,CUST_2707,Biography,Books,6,16.07,96.42,66.3,30.12,East,Mobile App,Premium
ORD_674675,2023-10-10,CUST_8008,Camera,Electronics,2,347.44,694.88,537.7,157.18,West,In-Store,Budget
ORD_821338,2023-10-10,CUST_6395,Laptop,Electronics,1,1120.75,1120.75,732.95,387.8,East,Mobile App,Regular
ORD_309305,2023-10-10,CUST_3230,Bedding,Home & Garden,4,122.26,489.04,338.65,150.39,North,Online,Premium
ORD_456256,2023-10-10,CUST_6829,Jeans,Clothing,1,48.64,48.64,33.26,15.38,West,Mobile App,Premium
ORD_518836,2023-10-11,CUST_9454,Tools,Home & Garden,1,45.43,45.43,27.66,17.77,South,Online,Regular
ORD_442521,2023-10-11,CUST_3163,Furniture,Home & Garden,1,299.96,299.96,209.22,90.74,South,Online,Premium
ORD_949843,2023-10-11,CUST_5352,Headphones,Electronics,4,88.06,352.24,240.65,111.59,West,Mobile App,Budget
ORD_697977,2023-10-11,CUST_4175,Sneakers,Clothing,2,84.04,168.08,120.38,47.7,South,In-Store,Regular
ORD_755017,2023-10-11,CUST_4105,Comics,Books,6,7.51,45.06,30.6,14.46,East,Online,Budget
ORD_558976,2023-10-12,CUST_6857,Smartphone,Electronics,1,746.91,746.91,579.37,167.54,East,Mobile App,Regular
ORD_941183,2023-10-12,CUST_7443,Football,Sports,7,30.87,216.09,136.8,79.29,East,Mobile App,Budget
ORD_740524,2023-10-12,CUST_5166,Sneakers,Clothing,4,83.54,334.16,208.57,125.59,North,Online,Premium
ORD_258569,2023-10-12,CUST_4030,Plants,Home & Garden,6,28.56,171.36,106.08,65.28,North,Online,Regular
ORD_418421,2023-10-12,CUST_4395,Tools,Home & Garden,6,34.77,208.62,146.19,62.43,West,Online,Premium
ORD_425951,2023-10-13,CUST_8139,Sportswear,Sports,6,30.2,181.2,142.3,38.9,South,In-Store,Regular
ORD_937798,2023-10-13,CUST_8173,Sportswear,Sports,2,52.43,104.86,83.36,21.5,North,In-Store,Premium
ORD_854655,2023-10-13,CUST_8803,T-Shirt,Clothing,2,22.14,44.28,31.44,12.84,West,In-Store,Budget
ORD_248288,2023-10-13,CUST_1301,Smartwatch,Electronics,1,228.7,228.7,150.93,77.77,East,Online,Regular
ORD_828866,2023-10-13,CUST_9035,Sportswear,Sports,8,39.54,316.32,247.41,68.91,South,In-Store,Budget
ORD_648942,2023-10-13,CUST_1590,Tennis Racket,Sports,1,69.27,69.27,55.18,14.09,West,Mobile App,Budget
ORD_391421,2023-10-13,CUST_3386,Kitchen Appliances,Home & Garden,4,121.36,485.44,320.9,164.54,West,Mobile App,Budget
ORD_172570,2023-10-14,CUST_4484,Children Books,Books,8,10.71,85.68,53.2,32.48,Central,Online,Premium
ORD_398144,2023-10-14,CUST_5608,Furniture,Home & Garden,1,316.24,316.24,201.42,114.82,South,In-Store,Budget
ORD_113595,2023-10-14,CUST_1881,Children Books,Books,6,12.71,76.26,48.85,27.41,Central,Mobile App,Regular
ORD_386410,2023-10-14,CUST_4370,Hoodie,Clothing,5,57.1,285.5,210.69,74.81,North,In-Store,Budget
ORD_453423,2023-10-14,CUST_7089,Biography,Books,1,16.57,16.57,12.87,3.7,South,Mobile App,Regular
ORD_969138,2023-10-14,CUST_5027,Children Books,Books,5,11.54,57.7,38.21,19.49,North,Online,Budget
ORD_671044,2023-10-14,CUST_8741,Kitchen Appliances,Home & Garden,3,113.97,341.91,250.18,91.73,West,Online,Regular
ORD_594988,2023-10-14,CUST_5674,T-Shirt,Clothing,6,20.01,120.06,74.46,45.6,South,In-Store,Budget
ORD_968167,2023-10-14,CUST_3862,Tablet,Electronics,2,372.14,744.28,566.67,177.61,South,Mobile App,Premium
ORD_853429,2023-10-14,CUST_8052,Plants,Home & Garden,1,24.17,24.17,16.41,7.76,South,In-Store,Regular
ORD_855664,2023-10-15,CUST_9490,Decor,Home & Garden,2,70.97,141.94,108.17,33.77,East,Mobile App,Regular
ORD_945241,2023-10-15,CUST_6655,Jacket,Clothing,4,152.79,611.16,485.02,126.14,South,Mobile App,Budget
ORD_350301,2023-10-15,CUST_7484,Furniture,Home & Garden,1,269.11,269.11,181.43,87.68,West,In-Store,Premium
ORD_497108,2023-10-15,CUST_9078,Children Books,Books,3,12.6,37.8,25.52,12.28,West,In-Store,Budget
ORD_108574,2023-10-15,CUST_9793,Tablet,Electronics,2,345.65,691.3,433.3,258.0,East,Online,Regular
ORD_825423,2023-10-15,CUST_3903,Bicycle,Sports,2,512.15,1024.3,764.23,260.07,Central,Mobile App,Premium
ORD_812691,2023-10-15,CUST_1952,Laptop,Electronics,2,830.94,1661.88,1281.66,380.22,North,Mobile App,Regular
ORD_118893,2023-10-16,CUST_4214,Hoodie,Clothing,3,33.95,101.85,76.0,25.85,Central,Online,Premium
ORD_419826,2023-10-16,CUST_6735,Hoodie,Clothing,1,39.91,39.91,31.72,8.19,West,In-Store,Premium
ORD_755377,2023-10-16,CUST_1645,Kitchen Appliances,Home & Garden,4,217.94,871.76,593.97,277.79,North,In-Store,Premium
ORD_996114,2023-10-16,CUST_7625,Kitchen Appliances,Home & Garden,2,217.81,435.62,326.55,109.07,North,In-Store,Budget
ORD_686003,2023-10-16,CUST_5379,Jeans,Clothing,1,47.13,47.13,32.93,14.2,West,In-Store,Budget
ORD_994337,2023-10-16,CUST_4716,Children Books,Books,2,11.53,23.06,17.21,5.85,East,Online,Regular
ORD_883468,2023-10-16,CUST_1418,Bicycle,Sports,2,421.54,843.08,597.4,245.68,East,Mobile App,Regular
ORD_478867,2023-10-16,CUST_8827,Laptop,Electronics,1,1062.58,1062.58,834.92,227.66,North,Online,Budget
ORD_537422,2023-10-17,CUST_8266,Tennis Racket,Sports,3,54.9,164.7,106.81,57.89,South,In-Store,Premium
ORD_413295,2023-10-17,CUST_6380,Smartwatch,Electronics,2,241.36,482.72,376.8,105.92,West,In-Store,Premium
ORD_402012,2023-10-17,CUST_3964,Non-Fiction,Books,6,21.77,130.62,83.31,47.31,Central,In-Store,Regular
ORD_502853,2023-10-17,CUST_2370,Running Shoes,Sports,2,88.05,176.1,105.92,70.18,West,In-Store,Premium
ORD_928868,2023-10-17,CUST_5237,Furniture,Home & Garden,1,394.0,394.0,269.77,124.23,North,Online,Budget
ORD_325561,2023-10-18,CUST_7250,Smartphone,Electronics,2,685.97,1371.94,826.46,545.48,North,Online,Regular
ORD_133104,2023-10-18,CUST_4968,Bicycle,Sports,2,354.1,708.2,440.49,267.71,South,Mobile App,Budget
ORD_959834,2023-10-18,CUST_2212,Jeans,Clothing,4,52.65,210.6,148.63,61.97,Central,Online,Regular
ORD_550168,2023-10-18,CUST_6140,Tennis Racket,Sports,1,43.75,43.75,28.68,15.07,West,Mobile App,Budget
ORD_546772,2023-10-18,CUST_6507,Children Books,Books,4,12.75,51.0,35.8,15.2,South,In-Store,Premium
ORD_681974,2023-10-18,CUST_3424,Sportswear,Sports,5,50.44,252.2,195.74,56.46,North,Online,Premium
ORD_444621,2023-10-18,CUST_9583,Sportswear,Sports,5,26.75,133.75,97.07,36.68,West,In-Store,Premium
ORD_970849,2023-10-18,CUST_5172,T-Shirt,Clothing,2,24.32,48.64,31.61,17.03,South,Online,Budget
ORD_592705,2023-10-18,CUST_7559,Hoodie,Clothing,7,46.81,327.67,226.74,100.93,South,Mobile App,Premium
ORD_480859,2023-10-19,CUST_9126,Sneakers,Clothing,1,89.02,89.02,59.62,29.4,West,Mobile App,Budget
ORD_991207,2023-10-19,CUST_3325,Headphones,Electronics,3,118.15,354.45,219.27,135.18,Central,Mobile App,Budget
ORD_105433,2023-10-19,CUST_3252,Headphones,Electronics,4,115.81,463.24,315.64,147.6,North,Mobile App,Premium
ORD_155819,2023-10-19,CUST_5421,Sneakers,Clothing,4,75.93,303.72,225.5,78.22,Central,In-Store,Budget
ORD_244360,2023-10-19,CUST_3500,Sneakers,Clothing,2,65.7,131.4,87.33,44.07,South,Mobile App,Regular
ORD_275490,2023-10-19,CUST_1246,T-Shirt,Clothing,7,25.25,176.75,110.28,66.47,East,In-Store,Budget
ORD_207530,2023-10-19,CUST_7691,Tools,Home & Garden,1,35.13,35.13,23.25,11.88,South,In-Store,Premium
ORD_963300,2023-10-20,CUST_2724,Tools,Home & Garden,5,40.8,204.0,150.19,53.81,South,Mobile App,Regular
ORD_363175,2023-10-20,CUST_4401,Smartwatch,Electronics,2,286.62,573.24,429.13,144.11,South,Online,Premium
ORD_286253,2023-10-20,CUST_8700,Non-Fiction,Books,3,19.92,59.76,46.85,12.91,East,Mobile App,Premium
ORD_323359,2023-10-20,CUST_3467,Furniture,Home & Garden,2,286.99,573.98,386.05,187.93,South,In-Store,Premium
ORD_593248,2023-10-20,CUST_7526,Sneakers,Clothing,3,86.64,259.92,204.18,55.74,North,Mobile App,Premium
ORD_462570,2023-10-21,CUST_2844,Children Books,Books,4,16.81,67.24,48.33,18.91,East,Online,Regular
ORD_515229,2023-10-21,CUST_8515,Tablet,Electronics,1,394.82,394.82,236.96,157.86,East,Online,Regular
ORD_965130,2023-10-21,CUST_6360,Dress,Clothing,7,44.46,311.22,208.2,103.02,Central,In-Store,Premium
ORD_736539,2023-10-21,CUST_3135,Camera,Electronics,1,470.78,470.78,341.08,129.7,North,Mobile App,Budget
ORD_736045,2023-10-21,CUST_9010,Gym Equipment,Sports,1,195.06,195.06,137.27,57.79,East,Mobile App,Regular
ORD_478059,2023-10-21,CUST_4009,Jeans,Clothing,3,70.79,212.37,154.94,57.43,South,Online,Premium
ORD_491627,2023-10-21,CUST_7346,Non-Fiction,Books,8,18.16,145.28,108.08,37.2,South,Online,Regular
ORD_706668,2023-10-21,CUST_4238,Tennis Racket,Sports,1,84.93,84.93,61.47,23.46,East,Online,Premium
ORD_989727,2023-10-21,CUST_6579,Jacket,Clothing,4,128.85,515.4,338.69,176.71,East,Online,Premium
ORD_378422,2023-10-21,CUST_8368,Biography,Books,4,16.81,67.24,48.78,18.46,South,In-Store,Budget
ORD_217069,2023-10-21,CUST_9827,Hoodie,Clothing,2,41.01,82.02,57.45,24.57,West,In-Store,Regular
ORD_403507,2023-10-22,CUST_5186,Smartphone,Electronics,1,570.43,570.43,343.14,227.29,South,In-Store,Premium
ORD_367558,2023-10-22,CUST_7534,Smartwatch,Electronics,2,382.79,765.58,607.11,158.47,North,Online,Premium
ORD_897392,2023-10-22,CUST_8530,Tablet,Electronics,2,384.23,768.46,492.29,276.17,North,In-Store,Budget
ORD_415732,2023-10-22,CUST_6107,Textbook,Books,4,146.54,586.16,410.69,175.47,North,Online,Regular
ORD_100614,2023-10-22,CUST_6473,Comics,Books,8,8.92,71.36,45.53,25.83,East,Online,Regular
ORD_907812,2023-10-23,CUST_2974,Kitchen Appliances,Home & Garden,4,167.38,669.52,489.12,180.4,West,Online,Budget
ORD_821411,2023-10-23,CUST_2391,Jeans,Clothing,3,57.79,173.37,107.99,65.38,Central,Online,Regular
ORD_128825,2023-10-23,CUST_7991,Sneakers,Clothing,4,82.18,328.72,230.89,97.83,North,Mobile App,Budget
ORD_938287,2023-10-23,CUST_5468,Camera,Electronics,2,530.76,1061.52,770.17,291.35,East,Mobile App,Budget
ORD_308895,2023-10-23,CUST_6414,Bedding,Home & Garden,3,64.33,192.99,143.55,49.44,South,Online,Premium
ORD_284654,2023-10-23,CUST_3846,Dress,Clothing,7,60.55,423.85,281.27,142.58,East,Online,Budget
ORD_463378,2023-10-23,CUST_4195,Hoodie,Clothing,4,39.35,157.4,102.44,54.96,Central,In-Store,Budget
ORD_928695,2023-10-23,CUST_4942,Kitchen Appliances,Home & Garden,3,201.63,604.89,405.96,198.93,Central,In-Store,Regular
ORD_346402,2023-10-23,CUST_3795,Smartphone,Electronics,2,677.76,1355.52,886.74,468.78,West,Online,Premium
ORD_823201,2023-10-23,CUST_3993,Comics,Books,4,9.34,37.36,24.12,13.24,East,Mobile App,Premium
ORD_705526,2023-10-23,CUST_6224,Dress,Clothing,4,61.27,245.08,187.16,57.92,Central,Mobile App,Budget
ORD_565350,2023-10-24,CUST_2309,Tennis Racket,Sports,2,74.75,149.5,101.37,48.13,South,Online,Regular
ORD_860448,2023-10-24,CUST_7583,Kitchen Appliances,Home & Garden,1,162.42,162.42,117.0,45.42,West,Online,Premium
ORD_614117,2023-10-24,CUST_8446,Running Shoes,Sports,4,116.38,465.52,349.13,116.39,Central,Online,Regular
ORD_168590,2023-10-24,CUST_6806,Decor,Home & Garden,2,74.03,148.06,105.71,42.35,North,Mobile App,Regular
ORD_517265,2023-10-24,CUST_2645,Bedding,Home & Garden,4,111.19,444.76,270.37,174.39,East,In-Store,Regular
ORD_358500,2023-10-24,CUST_5868,Jeans,Clothing,2,62.11,124.22,89.38,34.84,Central,Mobile App,Budget
