id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count
tweet_149,Apple is acceptable #love,neutral,Apple,2025-08-17 15:10:05,user_24,9,252,8829,apple is acceptable love,apple acceptable love,apple acceptable love,25,24,21,3
tweet_150,Google is not bad check this out!,neutral,Google,2025-08-02 19:55:37,user_293,72,206,6934,google is not bad check this out!,google not bad check !,google not bad check,33,33,20,4
tweet_151,Google is standard quality @mention,neutral,Google,2025-08-27 03:51:24,user_107,90,191,3312,google is standard quality,google standard quality,google standard quality,35,26,23,3
tweet_152,Amazon is not bad #amazing,neutral,Amazon,2025-08-27 06:19:51,user_11,64,5,2972,amazon is not bad amazing,amazon not bad amazing,amazon not bad amazing,26,25,22,4
tweet_153,Amazon is a frustrating experience omg,negative,Amazon,2025-08-16 09:53:37,user_438,13,127,5915,amazon is a frustrating experience omg,amazon frustrating experience omg,amazon frustrating experience omg,38,38,33,4
tweet_154,Google is ordinary #hate,neutral,Google,2025-08-07 23:02:49,user_9,77,322,9515,google is ordinary hate,google ordinary hate,google ordinary hate,24,23,20,3
tweet_155,brilliant Climate Change! #love,positive,Climate Change,2025-08-19 15:30:12,user_373,52,283,106,brilliant climate change! love,brilliant climate change ! love,brilliant climate change love,31,30,29,4
tweet_156,ChatGPT is a useless 👍,negative,ChatGPT,2025-08-05 05:28:08,user_377,97,168,3136,chatgpt is a useless,chatgpt useless,chatgpt useless,22,20,15,2
tweet_157,iPhone 15 is a total disappointment ...,negative,iPhone 15,2025-08-29 10:03:24,user_407,37,228,2077,iphone 15 is a total disappointment ...,iphone 15 total disappointment ...,iphone total disappointment,39,39,27,3
tweet_158,Google is a worst purchase check this out!,negative,Google,2025-08-19 08:01:40,user_329,35,439,5130,google is a worst purchase check this out!,google worst purchase check !,google worst purchase check,42,42,27,4
tweet_159,Climate Change is ordinary 👎,neutral,Climate Change,2025-08-11 18:30:02,user_316,76,319,2995,climate change is ordinary,climate change ordinary,climate change ordinary,28,26,23,3
tweet_160,Amazon is standard quality RT @user:,neutral,Amazon,2025-08-04 13:32:59,user_362,19,139,9498,amazon is standard quality,amazon standard quality,amazon standard quality,36,26,23,3
tweet_161,Microsoft is it's okay omg,neutral,Microsoft,2025-08-23 07:12:55,user_293,50,334,212,microsoft is it is okay omg,microsoft okay omg,microsoft okay omg,26,27,18,3
tweet_162,iPhone 15 is as expected #hate,neutral,iPhone 15,2025-08-02 14:51:09,user_153,54,364,8323,iphone 15 is as expected hate,iphone 15 expected hate,iphone expected hate,30,29,20,3
tweet_163,Amazon is fair price 😢,neutral,Amazon,2025-08-07 02:16:39,user_484,44,454,9135,amazon is fair price,amazon fair price,amazon fair price,22,20,17,3
tweet_164,Microsoft is a broken agree?,negative,Microsoft,2025-08-17 17:58:57,user_296,64,472,4107,microsoft is a broken agree?,microsoft broken agree ?,microsoft broken agree,28,28,22,3
tweet_165,brilliant Microsoft! #love,positive,Microsoft,2025-08-12 23:58:17,user_168,29,350,7063,brilliant microsoft! love,brilliant microsoft ! love,brilliant microsoft love,26,25,24,3
tweet_166,Olympics 2024 is a terrible quality 👎,negative,Olympics 2024,2025-08-11 10:32:47,user_233,31,496,1021,olympics 2024 is a terrible quality,olympics 2024 terrible quality,olympics terrible quality,37,35,25,3
tweet_167,iPhone 15 is not bad 👎,neutral,iPhone 15,2025-08-24 20:20:49,user_81,11,364,4327,iphone 15 is not bad,iphone 15 not bad,iphone not bad,22,20,14,3
tweet_168,iPhone 15 is a complete failure agree?,negative,iPhone 15,2025-08-24 21:23:15,user_376,22,156,4138,iphone 15 is a complete failure agree?,iphone 15 complete failure agree ?,iphone complete failure agree,38,38,29,4
tweet_169,iPhone 15 is moderate omg,neutral,iPhone 15,2025-08-09 15:32:51,user_174,14,169,8348,iphone 15 is moderate omg,iphone 15 moderate omg,iphone moderate omg,25,25,19,3
tweet_170,Climate Change is fair price #hate,neutral,Climate Change,2025-08-18 00:20:08,user_8,98,219,1541,climate change is fair price hate,climate change fair price hate,climate change fair price hate,34,33,30,5
tweet_171,excellent service Google! #trending,positive,Google,2025-08-20 18:55:52,user_207,66,471,8239,excellent service google! trending,excellent service google ! trending,excellent service google trending,35,34,33,4
tweet_172,Netflix is a broken 🔥,negative,Netflix,2025-08-02 01:49:04,user_369,46,119,7997,netflix is a broken,netflix broken,netflix broken,21,19,14,2
tweet_173,Google is fair price !!!,neutral,Google,2025-08-21 05:38:25,user_401,91,85,1957,google is fair price !!!,google fair price ! ! !,google fair price,24,24,17,3
tweet_174,Apple is a not worth it @mention,negative,Apple,2025-08-05 12:03:42,user_338,16,131,5452,apple is a not worth it,apple not worth,apple not worth,32,23,15,3
tweet_175,best ever Netflix! 😍,positive,Netflix,2025-08-10 16:57:07,user_52,96,233,8287,best ever netflix!,best ever netflix !,best ever netflix,20,18,17,3
tweet_176,iPhone 15 is a poor service #amazing,negative,iPhone 15,2025-08-10 19:08:22,user_370,89,38,5751,iphone 15 is a poor service amazing,iphone 15 poor service amazing,iphone poor service amazing,36,35,27,4
tweet_177,top notch Climate Change! what do you think?,positive,Climate Change,2025-08-12 04:14:25,user_26,45,381,9075,top notch climate change! what do you think?,top notch climate change ! think ?,top notch climate change think,44,44,30,5
tweet_178,Netflix is not bad 👍,neutral,Netflix,2025-08-15 18:04:02,user_119,47,54,6159,netflix is not bad,netflix not bad,netflix not bad,20,18,15,3
tweet_179,totally worth it ChatGPT! #amazing,positive,ChatGPT,2025-08-18 18:47:33,user_351,77,232,1202,totally worth it chatgpt! amazing,totally worth chatgpt ! amazing,totally worth chatgpt amazing,34,33,29,4
tweet_180,totally worth it iPhone 15! via @user,positive,iPhone 15,2025-08-27 07:56:43,user_436,57,342,2504,totally worth it iphone 15! via,totally worth iphone 15 !,totally worth iphone,37,31,20,3
tweet_181,Google is a not worth it #amazing,negative,Google,2025-08-21 03:22:55,user_61,81,422,7436,google is a not worth it amazing,google not worth amazing,google not worth amazing,33,32,24,4
tweet_182,iPhone 15 is a waste of money via @user,negative,iPhone 15,2025-08-04 19:38:06,user_444,31,57,5464,iphone 15 is a waste of money via,iphone 15 waste money,iphone waste money,39,33,18,3
tweet_183,Microsoft is reasonable option #amazing,neutral,Microsoft,2025-08-16 20:39:18,user_125,98,247,4563,microsoft is reasonable option amazing,microsoft reasonable option amazing,microsoft reasonable option amazing,39,38,35,4
tweet_184,iPhone 15 is decent enough #trending,neutral,iPhone 15,2025-08-03 12:21:07,user_302,36,453,1281,iphone 15 is decent enough trending,iphone 15 decent enough trending,iphone decent enough trending,36,35,29,4
tweet_185,amazing product Netflix! #trending,positive,Netflix,2025-08-07 12:03:29,user_204,32,10,2814,amazing product netflix! trending,amazing product netflix ! trending,amazing product netflix trending,34,33,32,4
tweet_186,brilliant Climate Change! 😢,positive,Climate Change,2025-08-12 10:24:21,user_206,23,78,6176,brilliant climate change!,brilliant climate change !,brilliant climate change,27,25,24,3
tweet_187,ChatGPT is a disgusting thoughts?,negative,ChatGPT,2025-08-25 13:32:14,user_66,37,189,3933,chatgpt is a disgusting thoughts?,chatgpt disgusting thoughts ?,chatgpt disgusting thought,33,33,26,3
tweet_188,fantastic experience Apple! #trending,positive,Apple,2025-08-25 17:12:46,user_140,9,398,3081,fantastic experience apple! trending,fantastic experience apple ! trending,fantastic experience apple trending,37,36,35,4
tweet_189,perfect choice Amazon! via @user,positive,Amazon,2025-08-26 13:42:52,user_244,51,82,3888,perfect choice amazon! via,perfect choice amazon !,perfect choice amazon,32,26,21,3
tweet_190,iPhone 15 is mixed feelings #trending!!!,neutral,iPhone 15,2025-08-13 14:06:08,user_141,19,191,6514,iphone 15 is mixed feelings trending!!!,iphone 15 mixed feelings trending ! ! !,iphone mixed feeling trending,40,39,29,4
tweet_191,Google is moderate check this out!,neutral,Google,2025-08-28 10:54:09,user_64,42,193,1805,google is moderate check this out!,google moderate check !,google moderate check,34,34,21,3
tweet_192,Olympics 2024 is a useless RT @user:,negative,Olympics 2024,2025-08-27 21:06:18,user_211,22,12,3605,olympics 2024 is a useless,olympics 2024 useless,olympics useless,36,26,16,2
tweet_193,ChatGPT is a broken omg,negative,ChatGPT,2025-08-28 00:14:59,user_149,11,144,7771,chatgpt is a broken omg,chatgpt broken omg,chatgpt broken omg,23,23,18,3
tweet_194,incredible quality Google! #love,positive,Google,2025-08-03 11:18:27,user_164,27,85,4532,incredible quality google! love,incredible quality google ! love,incredible quality google love,32,31,30,4
tweet_195,Microsoft is as expected ,neutral,Microsoft,2025-08-11 19:12:35,user_423,70,365,1162,microsoft is as expected,microsoft expected,microsoft expected,25,24,18,2
tweet_196,highly recommend Olympics 2024! omg,positive,Olympics 2024,2025-08-25 01:38:13,user_406,57,420,5188,highly recommend olympics 2024! omg,highly recommend olympics 2024 ! omg,highly recommend olympics omg,35,35,29,4
tweet_197,fantastic experience Google! ,positive,Google,2025-08-29 22:51:31,user_34,9,247,2483,fantastic experience google!,fantastic experience google !,fantastic experience google,29,28,27,3
tweet_198,blown away Netflix! 💯,positive,Netflix,2025-08-28 13:47:52,user_440,93,24,9943,blown away netflix!,blown away netflix !,blown away netflix,21,19,18,3
tweet_199,best ever Tesla Model 3! @mention,positive,Tesla Model 3,2025-08-22 07:10:49,user_214,74,51,9645,best ever tesla model 3!,best ever tesla model 3 !,best ever tesla model,33,24,21,4
tweet_200,exceeded expectations Apple! RT @user:,positive,Apple,2025-08-26 11:03:40,user_65,34,150,2034,exceeded expectations apple!,exceeded expectations apple !,exceeded expectation apple,38,28,26,3
tweet_201,blown away Tesla Model 3! #trending,positive,Tesla Model 3,2025-08-05 06:05:16,user_291,29,174,8229,blown away tesla model 3! trending,blown away tesla model 3 ! trending,blown away tesla model trending,35,34,31,5
tweet_202,TOTALLY WORTH IT GOOGLE! 🔥,positive,Google,2025-08-11 16:58:29,user_490,20,77,3457,totally worth it google!,totally worth google !,totally worth google,26,24,20,3
tweet_203,Amazon is a poor service check this out!,negative,Amazon,2025-08-14 15:12:30,user_10,18,318,9017,amazon is a poor service check this out!,amazon poor service check !,amazon poor service check,40,40,25,4
tweet_204,ChatGPT is a poor service 👍,negative,ChatGPT,2025-08-16 08:46:24,user_460,22,94,3118,chatgpt is a poor service,chatgpt poor service,chatgpt poor service,27,25,20,3
tweet_205,Microsoft is mixed feelings RT @user:,neutral,Microsoft,2025-08-05 21:37:05,user_476,5,262,4653,microsoft is mixed feelings,microsoft mixed feelings,microsoft mixed feeling,37,27,23,3
tweet_206,excellent service Amazon! check this out!,positive,Amazon,2025-08-29 01:30:55,user_458,25,18,6187,excellent service amazon! check this out!,excellent service amazon ! check !,excellent service amazon check,41,41,30,4
tweet_207,outstanding Microsoft! check this out!,positive,Microsoft,2025-08-27 08:03:07,user_413,15,91,2809,outstanding microsoft! check this out!,outstanding microsoft ! check !,outstanding microsoft check,38,38,27,3
tweet_208,Google is acceptable agree?,neutral,Google,2025-08-27 15:12:49,user_414,67,396,6474,google is acceptable agree?,google acceptable agree ?,google acceptable agree,27,27,23,3
tweet_209,Climate Change is average product ,neutral,Climate Change,2025-08-16 21:13:57,user_157,11,8,8901,climate change is average product,climate change average product,climate change average product,34,33,30,4
tweet_210,Climate Change is a disgusting #love,negative,Climate Change,2025-08-25 18:33:55,user_327,6,265,1555,climate change is a disgusting love,climate change disgusting love,climate change disgusting love,36,35,30,4
tweet_211,highly recommend Apple! 🔥,positive,Apple,2025-08-19 04:59:31,user_59,68,138,1996,highly recommend apple!,highly recommend apple !,highly recommend apple,25,23,22,3
tweet_212,Climate Change is a horrible #love,negative,Climate Change,2025-08-20 12:48:15,user_491,96,49,7395,climate change is a horrible love,climate change horrible love,climate change horrible love,34,33,28,4
tweet_213,blown away Google! 💯,positive,Google,2025-08-16 13:05:20,user_267,28,206,1313,blown away google!,blown away google !,blown away google,20,18,17,3
tweet_214,fantastic experience Tesla Model 3! #fail!!!,positive,Tesla Model 3,2025-08-28 17:02:32,user_38,99,14,6584,fantastic experience tesla model 3! fail!!!,fantastic experience tesla model 3 ! fail ! ! !,fantastic experience tesla model fail,44,43,37,5
tweet_215,fantastic experience Netflix! RT @user:,positive,Netflix,2025-08-24 12:43:44,user_395,73,108,2715,fantastic experience netflix!,fantastic experience netflix !,fantastic experience netflix,39,29,28,3
tweet_216,Netflix is a worst purchase 💯,negative,Netflix,2025-08-20 00:21:04,user_97,95,465,409,netflix is a worst purchase,netflix worst purchase,netflix worst purchase,29,27,22,3
tweet_217,Apple is not bad agree?,neutral,Apple,2025-08-10 03:42:56,user_70,38,298,7788,apple is not bad agree?,apple not bad agree ?,apple not bad agree,23,23,19,4
tweet_218,Apple is a horrible 🔥,negative,Apple,2025-08-15 19:50:50,user_54,65,11,565,apple is a horrible,apple horrible,apple horrible,21,19,14,2
tweet_219,Tesla Model 3 is a useless 🔥,negative,Tesla Model 3,2025-08-13 02:22:02,user_463,26,254,2928,tesla model 3 is a useless,tesla model 3 useless,tesla model useless,28,26,19,3
tweet_220,ChatGPT is a avoid this 👎,negative,ChatGPT,2025-08-04 13:10:19,user_461,13,334,6038,chatgpt is a avoid this,chatgpt avoid,chatgpt avoid,25,23,13,2
tweet_221,outstanding Amazon! #fail,positive,Amazon,2025-08-04 09:40:34,user_295,74,80,500,outstanding amazon! fail,outstanding amazon ! fail,outstanding amazon fail,25,24,23,3
tweet_222,Netflix is a poor service 🔥,negative,Netflix,2025-08-20 07:34:02,user_131,95,220,8168,netflix is a poor service,netflix poor service,netflix poor service,27,25,20,3
tweet_223,Apple is a complete failure #trending,negative,Apple,2025-08-15 12:37:27,user_431,14,441,4745,apple is a complete failure trending,apple complete failure trending,apple complete failure trending,37,36,31,4
tweet_224,blown away ChatGPT! 😍,positive,ChatGPT,2025-08-09 16:51:22,user_14,91,106,6528,blown away chatgpt!,blown away chatgpt !,blown away chatgpt,21,19,18,3
tweet_225,Apple is a regret buying RT @user:,negative,Apple,2025-08-12 04:46:00,user_487,27,416,9984,apple is a regret buying,apple regret buying,apple regret buying,34,24,19,3
tweet_226,brilliant Olympics 2024! what do you think?,positive,Olympics 2024,2025-08-18 08:31:04,user_436,80,81,6853,brilliant olympics 2024! what do you think?,brilliant olympics 2024 ! think ?,brilliant olympics think,43,43,24,3
tweet_227,Microsoft is a avoid this 🔥,negative,Microsoft,2025-08-15 19:45:19,user_279,25,77,9082,microsoft is a avoid this,microsoft avoid,microsoft avoid,27,25,15,2
tweet_228,perfect choice Apple! omg,positive,Apple,2025-08-08 15:48:15,user_75,77,369,3988,perfect choice apple! omg,perfect choice apple ! omg,perfect choice apple omg,25,25,24,4
tweet_229,amazing product Microsoft! #trending,positive,Microsoft,2025-08-10 07:42:54,user_127,57,171,8923,amazing product microsoft! trending,amazing product microsoft ! trending,amazing product microsoft trending,36,35,34,4
tweet_230,love this Climate Change! 💯,positive,Climate Change,2025-08-16 15:09:38,user_104,38,109,8385,love this climate change!,love climate change !,love climate change,27,25,19,3
tweet_231,highly recommend Netflix! thoughts?,positive,Netflix,2025-08-27 16:40:28,user_80,27,446,2722,highly recommend netflix! thoughts?,highly recommend netflix ! thoughts ?,highly recommend netflix thought,35,35,32,4
